"id","codigo_agrupador","naturaleza","code","name","chart_template_id","parent_id","user_type_id","type","reconcile"
"account_703_21","ref=*contabilidad_electronica.codigo_agrupador_703_21*","ref=*contabilidad_electronica.naturaleza_deudora*",703.21,"OTROS GASTOS","ref=*mx_coa_sat*","ref=*account_703*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_704","ref=*contabilidad_electronica.codigo_agrupador_704*","ref=*contabilidad_electronica.naturaleza_deudora*",704,"OTROS PRODUCTOS","ref=*mx_coa_sat*","ref=*account_700*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_704_01","ref=*contabilidad_electronica.codigo_agrupador_704_01*","ref=*contabilidad_electronica.naturaleza_deudora*",704.01,"GANANCIA EN VENTA Y/O BAJA DE TERRENOS","ref=*mx_coa_sat*","ref=*account_704*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_704_02","ref=*contabilidad_electronica.codigo_agrupador_704_02*","ref=*contabilidad_electronica.naturaleza_deudora*",704.02,"GANANCIA EN VENTA Y/O BAJA DE EDIFICIOS","ref=*mx_coa_sat*","ref=*account_704*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_704_03","ref=*contabilidad_electronica.codigo_agrupador_704_03*","ref=*contabilidad_electronica.naturaleza_deudora*",704.03,"GANANCIA EN VENTA Y/O BAJA DE MAQUINARIA Y EQUIPO","ref=*mx_coa_sat*","ref=*account_704*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_704_03_01","ref=*contabilidad_electronica.codigo_agrupador_704_03*","ref=*contabilidad_electronica.naturaleza_deudora*","704.03.01","Ganancia en venta y/o baja de maquinaria y equipo","ref=*mx_coa_sat*","ref=*account_704_03*","ref=*account.data_account_type_expenses*","other","eval=*False*"
"account_704_04","ref=*contabilidad_electronica.codigo_agrupador_704_04*","ref=*contabilidad_electronica.naturaleza_deudora*",704.04,"GANANCIA EN VENTA Y/O BAJA DE AUTOMÓVILES, AUTOBUSES, CAMIONES DE CARGA, TRACTOCAMIONES, MONTACARGAS Y REMOLQUES","ref=*mx_coa_sat*","ref=*account_704*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_704_04_01","ref=*contabilidad_electronica.codigo_agrupador_704_04*","ref=*contabilidad_electronica.naturaleza_deudora*","704.04.01","Ganancia en venta y/o baja de automóviles, autobuses, camiones de carga, tractocamiones, montacargas y remolques","ref=*mx_coa_sat*","ref=*account_704_04*","ref=*account.data_account_type_expenses*","other","eval=*False*"
"account_704_05","ref=*contabilidad_electronica.codigo_agrupador_704_05*","ref=*contabilidad_electronica.naturaleza_deudora*",704.05,"GANANCIA EN VENTA Y/O BAJA DE MOBILIARIO Y EQUIPO DE OFICINA","ref=*mx_coa_sat*","ref=*account_704*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_704_05_01","ref=*contabilidad_electronica.codigo_agrupador_704_05*","ref=*contabilidad_electronica.naturaleza_deudora*","704.05.01","Ganancia en venta y/o baja de mobiliario y equipo de oficina","ref=*mx_coa_sat*","ref=*account_704_05*","ref=*account.data_account_type_expenses*","other","eval=*False*"
"account_704_06","ref=*contabilidad_electronica.codigo_agrupador_704_06*","ref=*contabilidad_electronica.naturaleza_deudora*",704.06,"GANANCIA EN VENTA Y/O BAJA DE EQUIPO DE CÓMPUTO","ref=*mx_coa_sat*","ref=*account_704*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_704_06_01","ref=*contabilidad_electronica.codigo_agrupador_704_06*","ref=*contabilidad_electronica.naturaleza_deudora*","704.06.01","Ganancia en venta y/o baja de equipo de cómputo","ref=*mx_coa_sat*","ref=*account_704_06*","ref=*account.data_account_type_expenses*","other","eval=*False*"
"account_704_07","ref=*contabilidad_electronica.codigo_agrupador_704_07*","ref=*contabilidad_electronica.naturaleza_deudora*",704.07,"GANANCIA EN VENTA Y/O BAJA DE EQUIPO DE COMUNICACIÓN","ref=*mx_coa_sat*","ref=*account_704*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_704_08","ref=*contabilidad_electronica.codigo_agrupador_704_08*","ref=*contabilidad_electronica.naturaleza_deudora*",704.08,"GANANCIA EN VENTA Y/O BAJA DE ACTIVOS BIOLÓGICOS, VEGETALES Y SEMOVIENTES","ref=*mx_coa_sat*","ref=*account_704*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_704_09","ref=*contabilidad_electronica.codigo_agrupador_704_09*","ref=*contabilidad_electronica.naturaleza_deudora*",704.09,"GANANCIA EN VENTA Y/O BAJA DE OTROS ACTIVOS FIJOS","ref=*mx_coa_sat*","ref=*account_704*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_704_10","ref=*contabilidad_electronica.codigo_agrupador_704_10*","ref=*contabilidad_electronica.naturaleza_deudora*",704.1,"GANANCIA EN VENTA Y/O BAJA DE FERROCARRILES","ref=*mx_coa_sat*","ref=*account_704*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_704_11","ref=*contabilidad_electronica.codigo_agrupador_704_11*","ref=*contabilidad_electronica.naturaleza_deudora*",704.11,"GANANCIA EN VENTA Y/O BAJA DE EMBARCACIONES","ref=*mx_coa_sat*","ref=*account_704*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_704_12","ref=*contabilidad_electronica.codigo_agrupador_704_12*","ref=*contabilidad_electronica.naturaleza_deudora*",704.12,"GANANCIA EN VENTA Y/O BAJA DE AVIONES","ref=*mx_coa_sat*","ref=*account_704*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_704_12_01","ref=*contabilidad_electronica.codigo_agrupador_704_12*","ref=*contabilidad_electronica.naturaleza_deudora*","704.12.01","Ganancia en venta y/o baja de aviones","ref=*mx_coa_sat*","ref=*account_704_12*","ref=*account.data_account_type_expenses*","other","eval=*False*"
"account_704_13","ref=*contabilidad_electronica.codigo_agrupador_704_13*","ref=*contabilidad_electronica.naturaleza_deudora*",704.13,"GANANCIA EN VENTA Y/O BAJA DE TROQUELES, MOLDES, MATRICES Y HERRAMENTAL","ref=*mx_coa_sat*","ref=*account_704*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_704_14","ref=*contabilidad_electronica.codigo_agrupador_704_14*","ref=*contabilidad_electronica.naturaleza_deudora*",704.14,"GANANCIA EN VENTA Y/O BAJA DE EQUIPO DE COMUNICACIONES TELEFÓNICAS","ref=*mx_coa_sat*","ref=*account_704*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_704_15","ref=*contabilidad_electronica.codigo_agrupador_704_15*","ref=*contabilidad_electronica.naturaleza_deudora*",704.15,"GANANCIA EN VENTA Y/O BAJA DE EQUIPO DE COMUNICACIÓN SATELITAL","ref=*mx_coa_sat*","ref=*account_704*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_704_16","ref=*contabilidad_electronica.codigo_agrupador_704_16*","ref=*contabilidad_electronica.naturaleza_deudora*",704.16,"GANANCIA EN VENTA Y/O BAJA DE EQUIPO DE ADAPTACIONES PARA PERSONAS CON CAPACIDADES DIFERENTES","ref=*mx_coa_sat*","ref=*account_704*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_704_17","ref=*contabilidad_electronica.codigo_agrupador_704_17*","ref=*contabilidad_electronica.naturaleza_deudora*",704.17,"GANANCIA EN VENTA DE MAQUINARIA Y EQUIPO DE GENERACIÓN DE ENERGÍA DE FUENTES RENOVABLES O DE SISTEMAS DE COGENERACIÓN DE ELECTRICIDAD EFICIENTE","ref=*mx_coa_sat*","ref=*account_704*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_704_18","ref=*contabilidad_electronica.codigo_agrupador_704_18*","ref=*contabilidad_electronica.naturaleza_deudora*",704.18,"GANANCIA EN VENTA Y/O BAJA DE OTRA MAQUINARIA Y EQUIPO","ref=*mx_coa_sat*","ref=*account_704*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_704_19","ref=*contabilidad_electronica.codigo_agrupador_704_19*","ref=*contabilidad_electronica.naturaleza_deudora*",704.19,"GANANCIA POR ENAJENACIÓN DE ACCIONES","ref=*mx_coa_sat*","ref=*account_704*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_704_19_01","ref=*contabilidad_electronica.codigo_agrupador_704_19*","ref=*contabilidad_electronica.naturaleza_deudora*","704.19.01","Ganancia por enajenación de acciones","ref=*mx_coa_sat*","ref=*account_704_19*","ref=*account.data_account_type_expenses*","other","eval=*False*"
"account_704_20","ref=*contabilidad_electronica.codigo_agrupador_704_20*","ref=*contabilidad_electronica.naturaleza_deudora*",704.2,"GANANCIA POR ENAJENACIÓN DE PARTES SOCIALES","ref=*mx_coa_sat*","ref=*account_704*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_704_21","ref=*contabilidad_electronica.codigo_agrupador_704_21*","ref=*contabilidad_electronica.naturaleza_deudora*",704.21,"INGRESOS POR ESTÍMULOS FISCALES","ref=*mx_coa_sat*","ref=*account_704*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_704_21_01","ref=*contabilidad_electronica.codigo_agrupador_704_21*","ref=*contabilidad_electronica.naturaleza_deudora*","704.21.01","Ingresos por estímulos fiscales","ref=*mx_coa_sat*","ref=*account_704_21*","ref=*account.data_account_type_expenses*","other","eval=*False*"
"account_704_22","ref=*contabilidad_electronica.codigo_agrupador_704_22*","ref=*contabilidad_electronica.naturaleza_deudora*",704.22,"INGRESOS POR CONDONACIÓN DE ADEUDO","ref=*mx_coa_sat*","ref=*account_704*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_704_22_01","ref=*contabilidad_electronica.codigo_agrupador_704_22*","ref=*contabilidad_electronica.naturaleza_deudora*","704.22.01","Ingresos por condonación de adeudo","ref=*mx_coa_sat*","ref=*account_704_22*","ref=*account.data_account_type_expenses*","other","eval=*False*"
"account_704_23","ref=*contabilidad_electronica.codigo_agrupador_704_23*","ref=*contabilidad_electronica.naturaleza_deudora*",704.23,"OTROS PRODUCTOS","ref=*mx_coa_sat*","ref=*account_704*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_704_23_01","ref=*contabilidad_electronica.codigo_agrupador_704_23*","ref=*contabilidad_electronica.naturaleza_deudora*","704.23.01","Otros productos","ref=*mx_coa_sat*","ref=*account_704_23*","ref=*account.data_account_type_expenses*","other","eval=*False*"
"account_800","ref=*contabilidad_electronica.codigo_agrupador_800*","ref=*contabilidad_electronica.naturaleza_deudora*",800,"CUENTAS DE ORDEN","ref=*mx_coa_sat*","ref=*account_0*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_801","ref=*contabilidad_electronica.codigo_agrupador_801*","ref=*contabilidad_electronica.naturaleza_deudora*",801,"UFIN DEL EJERCICIO","ref=*mx_coa_sat*","ref=*account_800*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_801_01","ref=*contabilidad_electronica.codigo_agrupador_801_01*","ref=*contabilidad_electronica.naturaleza_deudora*",801.01,"UFIN","ref=*mx_coa_sat*","ref=*account_801*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_801_02","ref=*contabilidad_electronica.codigo_agrupador_801_02*","ref=*contabilidad_electronica.naturaleza_deudora*",801.02,"CONTRA CUENTA UFIN","ref=*mx_coa_sat*","ref=*account_801*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_802","ref=*contabilidad_electronica.codigo_agrupador_802*","ref=*contabilidad_electronica.naturaleza_deudora*",802,"CUFIN DEL EJERCICIO","ref=*mx_coa_sat*","ref=*account_800*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_802_01","ref=*contabilidad_electronica.codigo_agrupador_802_01*","ref=*contabilidad_electronica.naturaleza_deudora*",802.01,"CUFIN","ref=*mx_coa_sat*","ref=*account_802*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_802_02","ref=*contabilidad_electronica.codigo_agrupador_802_02*","ref=*contabilidad_electronica.naturaleza_deudora*",802.02,"CONTRA CUENTA CUFIN","ref=*mx_coa_sat*","ref=*account_802*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_803","ref=*contabilidad_electronica.codigo_agrupador_803*","ref=*contabilidad_electronica.naturaleza_deudora*",803,"CUFIN DE EJERCICIOS ANTERIORES","ref=*mx_coa_sat*","ref=*account_800*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_803_01","ref=*contabilidad_electronica.codigo_agrupador_803_01*","ref=*contabilidad_electronica.naturaleza_deudora*",803.01,"CUFIN DE EJERCICIOS ANTERIORES","ref=*mx_coa_sat*","ref=*account_803*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_803_02","ref=*contabilidad_electronica.codigo_agrupador_803_02*","ref=*contabilidad_electronica.naturaleza_deudora*",803.02,"CONTRA CUENTA CUFIN DE EJERCICIOS ANTERIORES","ref=*mx_coa_sat*","ref=*account_803*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_804","ref=*contabilidad_electronica.codigo_agrupador_804*","ref=*contabilidad_electronica.naturaleza_deudora*",804,"CUFINRE DEL EJERCICIO","ref=*mx_coa_sat*","ref=*account_800*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_804_01","ref=*contabilidad_electronica.codigo_agrupador_804_01*","ref=*contabilidad_electronica.naturaleza_deudora*",804.01,"CUFINRE","ref=*mx_coa_sat*","ref=*account_804*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_804_02","ref=*contabilidad_electronica.codigo_agrupador_804_02*","ref=*contabilidad_electronica.naturaleza_deudora*",804.02,"CONTRA CUENTA CUFINRE","ref=*mx_coa_sat*","ref=*account_804*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_805","ref=*contabilidad_electronica.codigo_agrupador_805*","ref=*contabilidad_electronica.naturaleza_deudora*",805,"CUFINRE DE EJERCICIOS ANTERIORES","ref=*mx_coa_sat*","ref=*account_800*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_805_01","ref=*contabilidad_electronica.codigo_agrupador_805_01*","ref=*contabilidad_electronica.naturaleza_deudora*",805.01,"CUFINRE DE EJERCICIOS ANTERIORES","ref=*mx_coa_sat*","ref=*account_805*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_805_02","ref=*contabilidad_electronica.codigo_agrupador_805_02*","ref=*contabilidad_electronica.naturaleza_deudora*",805.02,"CONTRA CUENTA CUFINRE DE EJERCICIOS ANTERIORES","ref=*mx_coa_sat*","ref=*account_805*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_806","ref=*contabilidad_electronica.codigo_agrupador_806*","ref=*contabilidad_electronica.naturaleza_deudora*",806,"CUCA DEL EJERCICIO","ref=*mx_coa_sat*","ref=*account_800*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_806_01","ref=*contabilidad_electronica.codigo_agrupador_806_01*","ref=*contabilidad_electronica.naturaleza_deudora*",806.01,"CUCA","ref=*mx_coa_sat*","ref=*account_806*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_806_02","ref=*contabilidad_electronica.codigo_agrupador_806_02*","ref=*contabilidad_electronica.naturaleza_deudora*",806.02,"CONTRA CUENTA CUCA","ref=*mx_coa_sat*","ref=*account_806*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_807","ref=*contabilidad_electronica.codigo_agrupador_807*","ref=*contabilidad_electronica.naturaleza_deudora*",807,"CUCA DE EJERCICIOS ANTERIORES","ref=*mx_coa_sat*","ref=*account_800*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_807_01","ref=*contabilidad_electronica.codigo_agrupador_807_01*","ref=*contabilidad_electronica.naturaleza_deudora*",807.01,"CUCA DE EJERCICIOS ANTERIORES","ref=*mx_coa_sat*","ref=*account_807*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_807_02","ref=*contabilidad_electronica.codigo_agrupador_807_02*","ref=*contabilidad_electronica.naturaleza_deudora*",807.02,"CONTRA CUENTA CUCA DE EJERCICIOS ANTERIORES","ref=*mx_coa_sat*","ref=*account_807*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_808","ref=*contabilidad_electronica.codigo_agrupador_808*","ref=*contabilidad_electronica.naturaleza_deudora*",808,"AJUSTE ANUAL POR INFLACIÓN ACUMULABLE","ref=*mx_coa_sat*","ref=*account_800*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_808_01","ref=*contabilidad_electronica.codigo_agrupador_808_01*","ref=*contabilidad_electronica.naturaleza_deudora*",808.01,"AJUSTE ANUAL POR INFLACIÓN ACUMULABLE","ref=*mx_coa_sat*","ref=*account_808*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_808_02","ref=*contabilidad_electronica.codigo_agrupador_808_02*","ref=*contabilidad_electronica.naturaleza_deudora*",808.02,"ACUMULACIÓN DEL AJUSTE ANUAL INFLACIONARIO","ref=*mx_coa_sat*","ref=*account_808*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_809","ref=*contabilidad_electronica.codigo_agrupador_809*","ref=*contabilidad_electronica.naturaleza_deudora*",809,"AJUSTE ANUAL POR INFLACIÓN DEDUCIBLE","ref=*mx_coa_sat*","ref=*account_800*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_809_01","ref=*contabilidad_electronica.codigo_agrupador_809_01*","ref=*contabilidad_electronica.naturaleza_deudora*",809.01,"AJUSTE ANUAL POR INFLACIÓN DEDUCIBLE","ref=*mx_coa_sat*","ref=*account_809*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_809_02","ref=*contabilidad_electronica.codigo_agrupador_809_02*","ref=*contabilidad_electronica.naturaleza_deudora*",809.02,"DEDUCCIÓN DEL AJUSTE ANUAL INFLACIONARIO","ref=*mx_coa_sat*","ref=*account_809*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_810","ref=*contabilidad_electronica.codigo_agrupador_810*","ref=*contabilidad_electronica.naturaleza_deudora*",810,"DEDUCCIÓN DE INVERSIÓN","ref=*mx_coa_sat*","ref=*account_800*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_810_01","ref=*contabilidad_electronica.codigo_agrupador_810_01*","ref=*contabilidad_electronica.naturaleza_deudora*",810.01,"DEDUCCIÓN DE INVERSIÓN","ref=*mx_coa_sat*","ref=*account_810*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
"account_810_02","ref=*contabilidad_electronica.codigo_agrupador_810_02*","ref=*contabilidad_electronica.naturaleza_deudora*",810.02,"CONTRA CUENTA DEDUCCIÓN DE INVERSIONES","ref=*mx_coa_sat*","ref=*account_810*","ref=*bias_coa_hierarchy.data_account_type_view*","view","eval=*False*"
